trans_id,fecha,anio,quarter,mes,dia,week,dianame,hhjornada,mmjornada,inith,initm,finh,finm,totalventa,tipodocto,producto,cantidad,precio,costo,discountperc,subtotal,neto,impuesto,total,totalingreso,netoingreso,subtotalingreso,valor,valororigen,monedacmonetaria,descripcion,glosa,tipoproducto,familia,subfamilia,tipo,subtipo,vigente,unidad,procedencia
802,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
803,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126702531,39.26,4098,0,0,160887,160887,0,160887,160887,375044,375044,3980,0,PS,CLIENTE,VACUNO PLATEADA   CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
804,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,122592295,2.205,1980,0,0,4366,4366,0,4366,4366,39190,39190,1098,0,PS,CLIENTE,POLLO PANA,EXISTENCIA,POLLO,HIGADO,CARNES,ENTERO,S,KG,NAC
805,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2498,0,PS,CLIENTE,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
806,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,3980,1998,PS,,VACUNO MOLIDA CORRIENTE 10 % MG,EXISTENCIA,VACUNO,MOLIDA CORRIENTE,CARNES,VACUNO MOLIDA,S,KG,NAC
807,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,126392455,103.1,1121,300,0,115575,115575,0,115575,115575,115575,115575,1598,0,PS,CLIENTE,VACUNO HUESO PITO CAT V NAC,EXISTENCIA,VACUNO,HUESO,CARNES,ENTERO,S,KG,NAC
808,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
809,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
810,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,122592295,2.205,1980,0,0,4366,4366,0,4366,4366,39190,39190,1098,0,PS,CLIENTE,POLLO PANA,EXISTENCIA,POLLO,HIGADO,CARNES,ENTERO,S,KG,NAC
811,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,122652298,1.03,3992,3354.369,0,4112,3455,657,3455,3455,32945,39206,2998,0,PS,CLIENTE,POLLO PECHUGA DESHUESADA,EXISTENCIA,POLLO,PECHUGA DESHUESADA,CARNES,ENTERA,S,KG,NAC
812,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
813,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2498,0,PS,CLIENTE,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
814,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
815,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126702531,39.26,4098,0,0,160887,160887,0,160887,160887,375044,375044,3580,0,PS,CLIENTE,VACUNO PLATEADA CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
816,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,122592295,2.205,1980,0,0,4366,4366,0,4366,4366,39190,39190,1098,0,PS,CLIENTE,POLLO PANA  NAC,EXISTENCIA,POLLO,PANA,CARNES,ENTERA,S,KG,NAC
817,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,2998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
818,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,3980,1998,PS,,VACUNO MOLIDA CORRIENTE 10 % MG,EXISTENCIA,VACUNO,MOLIDA CORRIENTE,CARNES,VACUNO MOLIDA,S,KG,NAC
819,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,12662365,21.72,5980,0,0,129886,129886,0,129886,129886,304819,304819,4980,0,PS,CLIENTE,VACUNO ASIENTO CAT V ENTERO NAC,EXISTENCIA,VACUNO,ASIENTO,CARNES,ENTERO,S,KG,NAC
820,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,4480,2998,PS,,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
821,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2498,0,PS,CLIENTE,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
822,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,122592295,2.205,1980,0,0,4366,4366,0,4366,4366,39190,39190,1098,0,PS,CLIENTE,POLLO PANA  NAC,EXISTENCIA,POLLO,PANA,CARNES,ENTERA,S,KG,NAC
823,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,126552523,30.1,4980,2500,0,149898,149898,0,149898,149898,397300,397300,3980,0,PS,CLIENTE,VACUNO OSOBUCO PIERNA CAT V CENTRO PORCIONADO NAC,EXISTENCIA,VACUNO,OSOBUCO,CARNES,PIERNA,S,KG,NAC
824,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
825,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,2998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
826,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,4480,2998,PS,,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
827,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126702531,39.26,4098,0,0,160887,160887,0,160887,160887,375044,375044,3580,0,PS,CLIENTE,VACUNO PLATEADA CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
828,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,122592295,2.205,1980,0,0,4366,4366,0,4366,4366,39190,39190,1098,0,PS,CLIENTE,POLLO PANA  NAC,EXISTENCIA,POLLO,PANA,CARNES,ENTERA,S,KG,NAC
829,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2498,0,PS,CLIENTE,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
830,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,3980,1998,PS,,VACUNO MOLIDA CORRIENTE 10 % MG,EXISTENCIA,VACUNO,MOLIDA CORRIENTE,CARNES,VACUNO MOLIDA,S,KG,NAC
831,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,126392455,103.1,1121,300,0,115575,115575,0,115575,115575,115575,115575,1598,0,PS,CLIENTE,VACUNO HUESO PITO CAT V NAC,EXISTENCIA,VACUNO,HUESO,CARNES,ENTERO,S,KG,NAC
832,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,4480,2998,PS,,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
833,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,2998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
834,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,122592295,2.205,1980,0,0,4366,4366,0,4366,4366,39190,39190,1098,0,PS,CLIENTE,POLLO PANA  NAC,EXISTENCIA,POLLO,PANA,CARNES,ENTERA,S,KG,NAC
835,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,126702531,9.715,5098,3300,0,49527,49527,0,49527,49527,202921,202921,4098,0,PS,CLIENTE,VACUNO PLATEADA CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
836,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
837,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,1698,0,PS,,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
838,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,4480,2998,PS,,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
839,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126702531,39.26,4098,0,0,160887,160887,0,160887,160887,375044,375044,3580,0,PS,CLIENTE,VACUNO PLATEADA CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
840,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,122592295,2.205,1980,0,0,4366,4366,0,4366,4366,39190,39190,1098,0,PS,CLIENTE,POLLO PANA,EXISTENCIA,POLLO,HIGADO,CARNES,ENTERO,S,KG,NAC
841,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,2998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
842,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,3980,1998,PS,,VACUNO MOLIDA CORRIENTE 10 % MG,EXISTENCIA,VACUNO,MOLIDA CORRIENTE,CARNES,VACUNO MOLIDA,S,KG,NAC
843,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,12662365,21.72,5980,0,0,129886,129886,0,129886,129886,304819,304819,4980,0,PS,CLIENTE,VACUNO ASIENTO CAT V ENTERO NAC,EXISTENCIA,VACUNO,ASIENTO,CARNES,ENTERO,S,KG,NAC
844,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,4480,2998,PS,,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
845,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,1698,0,PS,,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
846,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,122592295,2.205,1980,0,0,4366,4366,0,4366,4366,39190,39190,1098,0,PS,CLIENTE,POLLO PANA,EXISTENCIA,POLLO,HIGADO,CARNES,ENTERO,S,KG,NAC
847,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,122652298,1.03,3992,3354.369,0,4112,3455,657,3455,3455,32945,39206,2998,0,PS,CLIENTE,POLLO PECHUGA DESHUESADA,EXISTENCIA,POLLO,PECHUGA DESHUESADA,CARNES,ENTERA,S,KG,NAC
848,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
849,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,2998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
850,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,4480,2998,PS,,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
851,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126702531,39.26,4098,0,0,160887,160887,0,160887,160887,375044,375044,3580,0,PS,CLIENTE,VACUNO PLATEADA CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
852,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,122592295,2.205,1980,0,0,4366,4366,0,4366,4366,39190,39190,1098,0,PS,CLIENTE,POLLO PANA  NAC,EXISTENCIA,POLLO,PANA,CARNES,ENTERA,S,KG,NAC
853,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,1698,0,PS,,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
854,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,3980,0,PS,CLIENTE,VACUNO MOLIDA CORRIENTE 10%,EXISTENCIA,VACUNO,MOLIDA,CARNES,CORRIENTE,S,KG,NAC
855,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,126392455,103.1,1121,300,0,115575,115575,0,115575,115575,115575,115575,1598,0,PS,CLIENTE,VACUNO HUESO PITO CAT V NAC,EXISTENCIA,VACUNO,HUESO,CARNES,PITO,S,KG,NAC
856,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
857,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,2998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
858,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,122592295,2.205,1980,0,0,4366,4366,0,4366,4366,39190,39190,1098,0,PS,CLIENTE,POLLO PANA  NAC,EXISTENCIA,POLLO,PANA,CARNES,ENTERA,S,KG,NAC
859,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,126552523,30.1,4980,2500,0,149898,149898,0,149898,149898,397300,397300,3980,0,PS,CLIENTE,VACUNO OSOBUCO PIERNA CAT V CENTRO PORCIONADO NAC,EXISTENCIA,VACUNO,OSOBUCO,CARNES,PIERNA,S,KG,NAC
860,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
861,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,1698,0,PS,,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
862,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
863,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126702531,39.26,4098,0,0,160887,160887,0,160887,160887,375044,375044,3580,0,PS,CLIENTE,VACUNO PLATEADA   CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
864,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,122592295,2.205,1980,0,0,4366,4366,0,4366,4366,39190,39190,1098,0,PS,CLIENTE,POLLO PANA  NAC,EXISTENCIA,POLLO,PANA,CARNES,ENTERA,S,KG,NAC
865,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,3098,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
866,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,3980,0,PS,CLIENTE,VACUNO MOLIDA CORRIENTE 10%,EXISTENCIA,VACUNO,MOLIDA,CARNES,CORRIENTE,S,KG,NAC
867,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,12662365,21.72,5980,0,0,129886,129886,0,129886,129886,304819,304819,4380,0,PS,CLIENTE,VACUNO ASIENTO CAT V ENTERO NAC,EXISTENCIA,VACUNO,ASIENTO,CARNES,ENTERO,S,KG,NAC
868,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
869,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,1698,0,PS,,POLLO TRUTRO ENTERO,EXISTENCIA,POLLO,TRUTRO ENTERO,CARNES,NAC,S,KG,NAC
870,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,122592295,2.205,1980,0,0,4366,4366,0,4366,4366,39190,39190,1098,0,PS,CLIENTE,POLLO PANA  NAC,EXISTENCIA,POLLO,PANA,CARNES,ENTERA,S,KG,NAC
871,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,7.8029E+12,1,689,579,0,689,579,110,579,579,4051,4820,3520,0,PS,PROVEEDOR,MANTEQUILLA SOPROLE 1/8,EXISTENCIA,LACTEOS,MANTEQUILLA,ABARROTES,NO,S,UN,
872,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
873,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,3098,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
874,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
875,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126702531,39.26,4098,0,0,160887,160887,0,160887,160887,375044,375044,3580,0,PS,CLIENTE,VACUNO PLATEADA   CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
876,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,122592295,2.205,1980,0,0,4366,4366,0,4366,4366,39190,39190,1098,0,PS,CLIENTE,POLLO PANA  NAC,EXISTENCIA,POLLO,PANA,CARNES,ENTERA,S,KG,NAC
877,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,1698,0,PS,,POLLO TRUTRO ENTERO,EXISTENCIA,POLLO,TRUTRO ENTERO,CARNES,NAC,S,KG,NAC
878,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,3980,0,PS,CLIENTE,VACUNO MOLIDA CORRIENTE 10 % MG,EXISTENCIA,VACUNO,MOLIDA CORRIENTE,CARNES,VACUNO MOLIDA,S,KG,NAC
879,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,126392455,103.1,1121,300,0,115575,115575,0,115575,115575,115575,115575,1598,0,PS,CLIENTE,VACUNO HUESO PITO CAT V NAC,EXISTENCIA,VACUNO,HUESO,CARNES,PITO,S,KG,NAC
